date,Discharge
07/01/2020 19:15,65.23065744
07/01/2020 19:30,65.84345365
07/01/2020 19:45,66.3559161
07/01/2020 20:00,66.87001156
07/01/2020 20:15,67.28246219
07/01/2020 20:30,67.69595537
07/01/2020 20:45,68.00675875
07/01/2020 21:00,68.21428622
07/01/2020 21:15,68.42207369
07/01/2020 21:30,68.63012102
07/01/2020 21:45,68.94267895
07/01/2020 22:00,68.94267895
07/01/2020 22:15,69.04699471
07/01/2020 22:30,69.15137533
07/01/2020 22:45,69.2558208
07/01/2020 23:00,69.46490618
07/01/2020 23:15,69.88385433
07/01/2020 23:30,70.30383803
07/01/2020 23:45,70.93575286
08/01/2020 00:00,71.56999154
08/01/2020 00:15,72.31286887
08/01/2020 00:30,72.95213001
08/01/2020 00:45,73.91535622
08/01/2020 01:00,74.66812136
08/01/2020 01:15,75.42402088
08/01/2020 01:30,76.18304918
08/01/2020 01:45,76.94520071
08/01/2020 02:00,77.71046996
08/01/2020 02:15,78.14916436
08/01/2020 02:30,78.58887399
08/01/2020 02:45,79.02959784
08/01/2020 03:00,79.3608057
08/01/2020 03:15,79.69258307
08/01/2020 03:30,80.02492953
08/01/2020 03:45,80.35784466
08/01/2020 04:00,80.5801038
08/01/2020 04:15,80.80261537
08/01/2020 04:30,81.02537925
08/01/2020 04:45,81.13685577
08/01/2020 05:00,81.24839532
08/01/2020 05:15,81.24839532
08/01/2020 05:30,81.24839532
08/01/2020 05:45,81.24839532
08/01/2020 06:00,81.24839532
08/01/2020 06:15,81.13685577
08/01/2020 06:30,81.13685577
08/01/2020 06:45,81.02537925
08/01/2020 07:00,81.02537925
08/01/2020 07:15,81.24839532
08/01/2020 07:30,81.24839532
08/01/2020 07:45,81.69518351
08/01/2020 08:00,82.14297898
08/01/2020 08:15,82.70413829
08/01/2020 08:30,83.26686804
08/01/2020 08:45,83.83116633
08/01/2020 09:00,84.28373306
08/01/2020 09:15,84.73730149
08/01/2020 09:30,85.07813462
08/01/2020 09:45,85.41953027
08/01/2020 10:00,85.41953027
08/01/2020 10:15,85.41953027
08/01/2020 10:30,85.19187069
08/01/2020 10:45,84.96446105
08/01/2020 11:00,84.62381553
08/01/2020 11:15,84.17049743
08/01/2020 11:30,83.60525891
08/01/2020 11:45,82.92904184
08/01/2020 12:00,82.25508511
08/01/2020 12:15,81.58339199
08/01/2020 12:30,80.80261537
08/01/2020 12:45,80.02492953
08/01/2020 13:00,79.4713349
08/01/2020 13:15,78.58887399
08/01/2020 13:30,77.82004833
08/01/2020 13:45,77.05433414
08/01/2020 14:00,76.40048831
08/01/2020 14:15,75.53226207
08/01/2020 14:30,74.99169482
08/01/2020 14:45,74.45272553
08/01/2020 15:00,73.80807454
08/01/2020 15:15,73.27262793
08/01/2020 15:30,72.84542581
08/01/2020 15:45,72.31286887
08/01/2020 16:00,71.78192021
08/01/2020 16:15,71.35832067
08/01/2020 16:30,71.04129803
08/01/2020 16:45,70.51421787
08/01/2020 17:00,70.19874508
08/01/2020 17:15,69.77902016
08/01/2020 17:30,69.46490618
08/01/2020 17:45,69.04699471
08/01/2020 18:00,68.73424209
08/01/2020 18:15,68.31814746
08/01/2020 18:30,67.79949143
08/01/2020 18:45,67.5924844
08/01/2020 19:00,67.17925175
08/01/2020 19:15,66.87001156
08/01/2020 19:30,66.45860462
08/01/2020 19:45,66.04824253
08/01/2020 20:00,65.74115732
08/01/2020 20:15,65.43466096
08/01/2020 20:30,65.02691599
08/01/2020 20:45,64.72179553
08/01/2020 21:00,64.31588687
08/01/2020 21:15,64.01214498
08/01/2020 21:30,63.70899474
08/01/2020 21:45,63.30571561
08/01/2020 22:00,63.00394781
08/01/2020 22:15,62.70277332
08/01/2020 22:30,62.30213114
08/01/2020 22:45,62.00234301
08/01/2020 23:00,61.70314989
08/01/2020 23:15,61.30515216
08/01/2020 23:30,61.00734936
08/01/2020 23:45,60.71014327
09/01/2020 00:00,60.41353442
09/01/2020 00:15,60.01898586
09/01/2020 00:30,59.72377256
09/01/2020 00:45,59.33108664
09/01/2020 01:00,59.03727175
09/01/2020 01:15,58.74405705
09/01/2020 01:30,58.45144308
09/01/2020 01:45,58.2567011
09/01/2020 02:00,57.86801945
09/01/2020 02:15,57.6740801
09/01/2020 02:30,57.38367337
09/01/2020 02:45,57.19040397
09/01/2020 03:00,56.99740284
09/01/2020 03:15,56.80467013
09/01/2020 03:30,56.612206
09/01/2020 03:45,56.51607471
09/01/2020 04:00,56.32401376
09/01/2020 04:15,56.32401376
09/01/2020 04:30,56.32401376
09/01/2020 04:45,56.32401376
09/01/2020 05:00,56.32401376
09/01/2020 05:15,56.22808415
09/01/2020 05:30,56.22808415
09/01/2020 05:45,56.03642675
09/01/2020 06:00,55.940699
09/01/2020 06:15,55.940699
09/01/2020 06:30,55.940699
09/01/2020 06:45,56.03642675
09/01/2020 07:00,56.22808415
09/01/2020 07:15,56.51607471
09/01/2020 07:30,56.80467013
09/01/2020 07:45,57.19040397
09/01/2020 08:00,57.57721086
09/01/2020 08:15,58.0622265
09/01/2020 08:30,58.64645229
09/01/2020 08:45,59.33108664
09/01/2020 09:00,60.01898586
09/01/2020 09:15,61.00734936
09/01/2020 09:30,62.00234301
09/01/2020 09:45,63.20506045
09/01/2020 10:00,64.82343677
09/01/2020 10:15,66.97302641
09/01/2020 10:30,69.15137533
09/01/2020 10:45,71.35832067
09/01/2020 11:00,73.16573109
09/01/2020 11:15,74.88377306
09/01/2020 11:30,76.61818226
09/01/2020 11:45,78.36889234
09/01/2020 12:00,80.13583808
09/01/2020 12:15,82.03093573
09/01/2020 12:30,83.83116633
09/01/2020 12:45,85.53345376
09/01/2020 13:00,87.13493246
09/01/2020 13:15,88.51733924
